order_day,order_hour,kitchen_id,sku,name,item_type,is_combo,total_units,total_price_gross
2026-05-10,13,28 PEREIRA,6139,Bowl Pollo Mexicano,principal,FALSE,1,19900
2026-05-10,13,29 ITAGUI,1342,Burrito De Pollo,principal,FALSE,1,22900
2026-05-10,13,29 ITAGUI,1678,Burrito Pulled Pork,principal,FALSE,1,25900
2026-05-10,13,29 ITAGUI,1700,Sin frijoles,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,2961,Arroz achiotado,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,3063,Mini Pancakes de Arándanos,principal,FALSE,1,18900
2026-05-10,13,29 ITAGUI,328,Agua Manantial sin Gas 500 ml,modifier,FALSE,2,0
2026-05-10,13,29 ITAGUI,329,Agua con Gas,principal,FALSE,1,7500
2026-05-10,13,29 ITAGUI,368,Salsa criolla,modifier,FALSE,1,1900
2026-05-10,13,29 ITAGUI,373,Totopos,modifier,FALSE,1,7900
2026-05-10,13,29 ITAGUI,374,Limonada Natural,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,384,"Si, cubiertos",modifier,FALSE,2,0
2026-05-10,13,29 ITAGUI,400,Guacamole,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,401,Pico de gallo,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,47,Libanesa,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,47,Vinagreta Libanesa,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,48,Vinagreta Healthy César,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,4920,Libanesa,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,4926,Ensalada Cobb,principal,FALSE,1,38900
2026-05-10,13,29 ITAGUI,4937,Pollo en salsa verde,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,4945,Cebolla encurtida,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,5085,Burrito De Chili Con Carne,principal,FALSE,1,20900
2026-05-10,13,29 ITAGUI,5352,Bowl Casero,principal,FALSE,1,22900
2026-05-10,13,29 ITAGUI,5352,Saludable De Carne,principal,FALSE,2,83000
2026-05-10,13,29 ITAGUI,5540,Combo Sándwich Pollo Crocante 22cm,principal,FALSE,1,46500
2026-05-10,13,29 ITAGUI,5641,Papas a la Francesa,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,5666,Wrap & Ensalada,principal,FALSE,1,41900
2026-05-10,13,29 ITAGUI,5673,Wrap Caprese,principal,FALSE,1,22900
2026-05-10,13,29 ITAGUI,5679,Carne Chili,modifier,FALSE,1,0
2026-05-10,13,29 ITAGUI,5921,Burrito Pollo Mexicano,principal,FALSE,1,24900
2026-05-10,13,29 ITAGUI,604,Jugo de Naranja,principal,FALSE,2,21800
2026-05-10,13,29 ITAGUI,6043,Res Desmechada + Bebida + Galleta,principal,FALSE,1,57500
2026-05-10,13,29 ITAGUI,6045,Pollo Chimichurri + Bebida + Galleta,principal,FALSE,1,42900
2026-05-10,13,29 ITAGUI,6137,Bowl Res Desmechada,principal,FALSE,1,28900
2026-05-10,13,29 ITAGUI,6139,Bowl Pollo Mexicano,principal,FALSE,2,39800
2026-05-10,13,29 ITAGUI,85,Arma Tu Burrito,principal,FALSE,1,19900
2026-05-10,13,32 BARRANQUILLA,1057,Frijol Paisa,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,1057,Fríjol paisa,modifier,FALSE,1,3500
2026-05-10,13,32 BARRANQUILLA,1058,Frijol Negro,modifier,FALSE,2,1800
2026-05-10,13,32 BARRANQUILLA,1090,Jugo de Mandarina,principal,FALSE,3,32700
2026-05-10,13,32 BARRANQUILLA,1107,Cerdo desmechado,modifier,FALSE,3,7900
2026-05-10,13,32 BARRANQUILLA,1107,Pulled Pork,modifier,FALSE,1,1900
2026-05-10,13,32 BARRANQUILLA,1119,Arma Tu Casero,principal,FALSE,3,65700
2026-05-10,13,32 BARRANQUILLA,112,Calentado Paisa,principal,FALSE,1,38900
2026-05-10,13,32 BARRANQUILLA,1175,Maíz tierno,modifier,FALSE,1,2900
2026-05-10,13,32 BARRANQUILLA,1181,Tocineta,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,13,Cilantro,modifier,FALSE,1,500
2026-05-10,13,32 BARRANQUILLA,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,13,32 BARRANQUILLA,1380,Combo X2,principal,FALSE,3,227700
2026-05-10,13,32 BARRANQUILLA,1439,Arroz Achiote,modifier,FALSE,5,0
2026-05-10,13,32 BARRANQUILLA,1439,Arroz achiotado,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,20,Tomate,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,2057,Sin vinagreta,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,21,Pepino cohombro,modifier,FALSE,1,1900
2026-05-10,13,32 BARRANQUILLA,24,Aguacate,modifier,FALSE,1,2900
2026-05-10,13,32 BARRANQUILLA,24,Aguacate en cubos,modifier,FALSE,5,2500
2026-05-10,13,32 BARRANQUILLA,2667,Bowl Arabe,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,2667,Bowl Árabe,principal,FALSE,1,41500
2026-05-10,13,32 BARRANQUILLA,3008,Papas Fritas,principal,FALSE,1,9900
2026-05-10,13,32 BARRANQUILLA,3028,Sándwich Pollo & Aguacate,principal,FALSE,1,31500
2026-05-10,13,32 BARRANQUILLA,3047,Arma Tu Plato,principal,FALSE,2,27800
2026-05-10,13,32 BARRANQUILLA,31,Falafel 5 und,modifier,FALSE,1,4900
2026-05-10,13,32 BARRANQUILLA,3122,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,3122,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,328,Agua Manantial sin Gas 500 ml,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,331,Coca-Cola Original 400 ml,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,3524,Oreo Chocolate Jar,principal,FALSE,1,12900
2026-05-10,13,32 BARRANQUILLA,3525,Oreo Tres Leches Jar,principal,FALSE,1,12900
2026-05-10,13,32 BARRANQUILLA,3526,Oreo Tiramisú Jar,principal,FALSE,1,12900
2026-05-10,13,32 BARRANQUILLA,3535,Chocolate Chunks,modifier,FALSE,3,0
2026-05-10,13,32 BARRANQUILLA,3544,Galletas x3,principal,FALSE,1,30900
2026-05-10,13,32 BARRANQUILLA,363,Arma Tu Bowl,principal,FALSE,4,107600
2026-05-10,13,32 BARRANQUILLA,363,Arma Tu Burrito Bowl,principal,FALSE,1,24500
2026-05-10,13,32 BARRANQUILLA,3660,Cinnapack Clásico x6,principal,FALSE,1,67900
2026-05-10,13,32 BARRANQUILLA,3664,Cinnapack Bonbites x16,principal,FALSE,1,37900
2026-05-10,13,32 BARRANQUILLA,372,Salsa de Habanero (Picante),modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,374,Limonada,modifier,FALSE,3,0
2026-05-10,13,32 BARRANQUILLA,374,Limonada Natural,modifier,FALSE,4,0
2026-05-10,13,32 BARRANQUILLA,384,"Si, Cubiertos",modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,384,"Si, cubiertos",modifier,FALSE,7,0
2026-05-10,13,32 BARRANQUILLA,384,"Sí, Cubiertos",modifier,FALSE,9,0
2026-05-10,13,32 BARRANQUILLA,384,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,389,Queso Rallado,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,400,Guacamole,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,401,Pico de gallo,modifier,FALSE,1,1900
2026-05-10,13,32 BARRANQUILLA,47,Libanesa,modifier,FALSE,7,0
2026-05-10,13,32 BARRANQUILLA,4749,6 rollos canela,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,4764,16 Bonbites de canela,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,48,Vinagreta Healthy César,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,48,Vinagreta Healthy César,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,48,Vinagreta healthy césar,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,4827,Bowl Texano,principal,FALSE,3,95700
2026-05-10,13,32 BARRANQUILLA,49,Pesto,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,4922,Ensalada Mediterralia,principal,FALSE,1,34500
2026-05-10,13,32 BARRANQUILLA,4930,Bowl Árabe,principal,FALSE,4,90000
2026-05-10,13,32 BARRANQUILLA,4930,Árabe,modifier,FALSE,3,0
2026-05-10,13,32 BARRANQUILLA,4934,Quinoa especiada,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,4936,Pollo a la plancha,modifier,FALSE,1,9900
2026-05-10,13,32 BARRANQUILLA,4937,Pollo a las Hierbas,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,4937,Pollo a las hierbas,modifier,FALSE,2,7900
2026-05-10,13,32 BARRANQUILLA,4942,Garbanzos crocantes,modifier,FALSE,1,2500
2026-05-10,13,32 BARRANQUILLA,4943,Brócoli,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,4943,Brócoli rostizado,modifier,FALSE,1,2900
2026-05-10,13,32 BARRANQUILLA,4945,Cebolla encurtida,modifier,FALSE,1,1900
2026-05-10,13,32 BARRANQUILLA,4950,Guacamole,modifier,FALSE,1,2900
2026-05-10,13,32 BARRANQUILLA,4951,Galletas de parmesano,modifier,FALSE,1,4900
2026-05-10,13,32 BARRANQUILLA,4971,Signature Fries,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,4975,Arroz integral,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,4989,Karl's Deluxe Burger Combo,principal,FALSE,2,75000
2026-05-10,13,32 BARRANQUILLA,5096,Carne Chili,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,5096,Carne Molida,modifier,FALSE,3,0
2026-05-10,13,32 BARRANQUILLA,5274,Papas A La Francesa,modifier,FALSE,1,8900
2026-05-10,13,32 BARRANQUILLA,5348,Mexicano Pollo,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5349,Bandeja Paisa,principal,FALSE,1,44900
2026-05-10,13,32 BARRANQUILLA,5349,Bandeja Paisa,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,5350,Casero Cerdo,principal,FALSE,1,44500
2026-05-10,13,32 BARRANQUILLA,5351,Bowl Griego,principal,FALSE,1,22500
2026-05-10,13,32 BARRANQUILLA,5352,Casero,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5479,Burrito colombiano,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5481,Vegetariano,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5482,Burrito 2 Proteínas,principal,FALSE,1,31500
2026-05-10,13,32 BARRANQUILLA,5580,Pancakes de Brownie y Nutella,principal,FALSE,1,28500
2026-05-10,13,32 BARRANQUILLA,56,Arma tu Powerbowl,principal,FALSE,2,47800
2026-05-10,13,32 BARRANQUILLA,5611,Italianísimo + Papas + Bebida,principal,FALSE,1,41500
2026-05-10,13,32 BARRANQUILLA,5614,Chorilicious + Papas + Bebida,principal,FALSE,1,41500
2026-05-10,13,32 BARRANQUILLA,5636,Mix Bonbites,principal,FALSE,1,13900
2026-05-10,13,32 BARRANQUILLA,5641,Papas a la Francesa,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,5666,Wrap & Ensalada,principal,FALSE,1,41900
2026-05-10,13,32 BARRANQUILLA,5667,Wrap & Bowl,principal,FALSE,4,150000
2026-05-10,13,32 BARRANQUILLA,5671,Wrap Mediterráneo,principal,FALSE,1,23900
2026-05-10,13,32 BARRANQUILLA,5673,Caprese,modifier,FALSE,1,2000
2026-05-10,13,32 BARRANQUILLA,5674,Pollo Crispy,modifier,FALSE,1,5000
2026-05-10,13,32 BARRANQUILLA,5676,Ensalada Tex Mex,principal,FALSE,1,32500
2026-05-10,13,32 BARRANQUILLA,5676,Tex Mex,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5679,Wrap Carne Chili,principal,FALSE,1,25900
2026-05-10,13,32 BARRANQUILLA,5793,Bowl Siciliano,principal,FALSE,1,19900
2026-05-10,13,32 BARRANQUILLA,5839,Wrap de pollo y tocineta,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5840,Wrap colombiano de pollo,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5921,Burrito Pollo Mexicano,principal,FALSE,3,74700
2026-05-10,13,32 BARRANQUILLA,5921,Burrito pollo mexicano,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5981,Pollo Mexicano,principal,FALSE,1,32500
2026-05-10,13,32 BARRANQUILLA,5983,Res desmechada con salsa criolla,principal,FALSE,1,38900
2026-05-10,13,32 BARRANQUILLA,5986,Pollo Chimichurri,principal,FALSE,2,59000
2026-05-10,13,32 BARRANQUILLA,5988,Mini ensalada,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5997,Arroz integral,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,5997,Arroz integral,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,6000,Pasta Penne a las HIerbas,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,6000,Pasta integral a las hierbas,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,6040,Combo Pollo Chimichurri + Bebida,principal,FALSE,1,35500
2026-05-10,13,32 BARRANQUILLA,6050,Combo Calentado tipico,principal,FALSE,1,26900
2026-05-10,13,32 BARRANQUILLA,6056,Combo Chilli con carne,principal,FALSE,1,29900
2026-05-10,13,32 BARRANQUILLA,6220,Bowl Tahine Cesar,principal,FALSE,1,26900
2026-05-10,13,32 BARRANQUILLA,77,Granola,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,80,Banano,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,82,Fresas,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,83,Yogurt Griego,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,94,Porcion Guacamole,modifier,FALSE,1,2900
2026-05-10,13,32 BARRANQUILLA,952,Calentado Caribe,principal,FALSE,1,44500
2026-05-10,13,32 BARRANQUILLA,952,Calentado Cubano,modifier,FALSE,2,0
2026-05-10,13,32 BARRANQUILLA,958,Arroz integral,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,96,Frijol Paisa,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,961,Chorizo,modifier,FALSE,1,7900
2026-05-10,13,32 BARRANQUILLA,965,Huevo frito,modifier,FALSE,1,2900
2026-05-10,13,32 BARRANQUILLA,968,Maduritos,modifier,FALSE,8,0
2026-05-10,13,32 BARRANQUILLA,968, Maduritos,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,975,Papa,modifier,FALSE,1,2500
2026-05-10,13,32 BARRANQUILLA,975,Papa Rostizada,modifier,FALSE,1,0
2026-05-10,13,32 BARRANQUILLA,976,Maíz,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,101,Lechuga,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,13,33 CARTAGENA,1380,Combo X2,principal,FALSE,2,151800
2026-05-10,13,33 CARTAGENA,1439,Arroz achiote,modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,1678,Burrito pulled pork,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,2366,Frijol negro,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,2474,Casero ACPM,principal,FALSE,1,43900
2026-05-10,13,33 CARTAGENA,2961,Arroz achiote,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,3008,Papas Fritas,principal,FALSE,1,9900
2026-05-10,13,33 CARTAGENA,328,Agua Sin Gas,principal,FALSE,1,7500
2026-05-10,13,33 CARTAGENA,332,Coca cola sin azucar 400 ml,modifier,FALSE,2,4000
2026-05-10,13,33 CARTAGENA,363,Arma Tu Burrito Bowl,principal,FALSE,2,49000
2026-05-10,13,33 CARTAGENA,370,Salsa verde,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,372,Salsa de habanero (picante),modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,374,Limonada,principal,FALSE,1,7500
2026-05-10,13,33 CARTAGENA,374,Limonada Natural,modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,384,"Si, cubiertos",modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,384,"Sí, cubiertos",modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,389,Queso rallado,modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,400,Guacamole,modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,401,Pico de gallo,modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,4828,Bowl Artesalia,principal,FALSE,1,28900
2026-05-10,13,33 CARTAGENA,4930,Bowl Arabelia,principal,FALSE,2,75000
2026-05-10,13,33 CARTAGENA,4935,Mix de lechuga,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,4937,Pollo en salsa verde,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,5096,Carne chili,modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,5137,Jugo de Mandarina,principal,FALSE,1,10900
2026-05-10,13,33 CARTAGENA,5225,Combo X3,principal,FALSE,1,107900
2026-05-10,13,33 CARTAGENA,5347,Mexicano Carne,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,5349,Bandeja Paisa,principal,FALSE,1,44900
2026-05-10,13,33 CARTAGENA,5349,Bandeja Paisa,modifier,FALSE,2,0
2026-05-10,13,33 CARTAGENA,5350,Casero Cubano,principal,FALSE,1,23900
2026-05-10,13,33 CARTAGENA,5352,Saludable Carne,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,5921,Burrito pollo mexicano,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,6003,Quesadilla Pollo Mexicano,principal,FALSE,2,45800
2026-05-10,13,33 CARTAGENA,604,Jugo de Naranja,principal,FALSE,1,10900
2026-05-10,13,33 CARTAGENA,6042,Combo Cerdo BBQ,principal,FALSE,1,46900
2026-05-10,13,33 CARTAGENA,6051,Combo bandeja paisa,principal,FALSE,1,35900
2026-05-10,13,33 CARTAGENA,6265,Saludable De Cerdo Bbq,principal,FALSE,1,37900
2026-05-10,13,33 CARTAGENA,85,Arma Tu Burrito,principal,FALSE,1,22900
2026-05-10,13,33 CARTAGENA,96,Frijol paisa,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,968,Maduritos,modifier,FALSE,1,0
2026-05-10,13,33 CARTAGENA,976,Maíz,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,1071,Salsa de Habanero (Picante),modifier,FALSE,1,2900
2026-05-10,13,36 VILLA DEL PRADO,1090,Jugo de mandarina,principal,FALSE,1,10900
2026-05-10,13,36 VILLA DEL PRADO,1107,Cerdo desmechado,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,1119,Arma Tu Casero,principal,FALSE,3,65700
2026-05-10,13,36 VILLA DEL PRADO,1330,Sin Proteína,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,1342,Pollo Mexicano,modifier,FALSE,1,1000
2026-05-10,13,36 VILLA DEL PRADO,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,13,36 VILLA DEL PRADO,1380,Combo X2,principal,FALSE,1,75900
2026-05-10,13,36 VILLA DEL PRADO,1387,Combo Para 1 + Coca Cola,principal,FALSE,1,31900
2026-05-10,13,36 VILLA DEL PRADO,1439,Arroz achiotado,modifier,FALSE,3,0
2026-05-10,13,36 VILLA DEL PRADO,1669,Bowl De Cerdo Bbq,principal,FALSE,1,28900
2026-05-10,13,36 VILLA DEL PRADO,1671,Bowl de Pollo,principal,FALSE,1,23900
2026-05-10,13,36 VILLA DEL PRADO,1678,Burrito Cerdo Bbq,principal,FALSE,2,55800
2026-05-10,13,36 VILLA DEL PRADO,1678,Burrito Pulled Pork,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,1678,Burrito pulled pork,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,20,Tomate,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,2057,Sin vinagreta,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,24,Aguacate en cubos,modifier,FALSE,3,0
2026-05-10,13,36 VILLA DEL PRADO,2667,Bowl Arabe,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,2964,Totopos + Salsa a elección,principal,FALSE,1,9900
2026-05-10,13,36 VILLA DEL PRADO,3008,Papas Fritas,principal,FALSE,1,9900
2026-05-10,13,36 VILLA DEL PRADO,329,Agua Manantial Con Gas 300 ml,modifier,FALSE,2,0
2026-05-10,13,36 VILLA DEL PRADO,331,Coca-Cola Original 400 ml,modifier,FALSE,2,0
2026-05-10,13,36 VILLA DEL PRADO,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,2,0
2026-05-10,13,36 VILLA DEL PRADO,335,Sprite 400 ml,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,3406,Frutos Rojos,principal,FALSE,1,11500
2026-05-10,13,36 VILLA DEL PRADO,3408,Limón,principal,FALSE,1,11500
2026-05-10,13,36 VILLA DEL PRADO,3409,Mora,principal,FALSE,1,11500
2026-05-10,13,36 VILLA DEL PRADO,3413,Queso con Bocadillo,principal,FALSE,1,11500
2026-05-10,13,36 VILLA DEL PRADO,3434,Chocolate,principal,FALSE,2,23000
2026-05-10,13,36 VILLA DEL PRADO,3435,Coco,principal,FALSE,1,11500
2026-05-10,13,36 VILLA DEL PRADO,3436,Maracuyá,principal,FALSE,2,23000
2026-05-10,13,36 VILLA DEL PRADO,3474,Falafel & Hummus,principal,FALSE,1,14900
2026-05-10,13,36 VILLA DEL PRADO,3652,Bonbites Clásicos,principal,FALSE,1,11500
2026-05-10,13,36 VILLA DEL PRADO,3659,Cinnapack Clásico x4,principal,FALSE,2,99800
2026-05-10,13,36 VILLA DEL PRADO,3664,Cinnapack Bonbites x16,principal,FALSE,1,37900
2026-05-10,13,36 VILLA DEL PRADO,374,Limonada,modifier,FALSE,3,0
2026-05-10,13,36 VILLA DEL PRADO,374,Limonada Natural,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,384,"Si, cubiertos",modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,384,"Sí, Cubiertos",modifier,FALSE,3,0
2026-05-10,13,36 VILLA DEL PRADO,47,Libanesa,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,4746,4 rollos canela,modifier,FALSE,2,0
2026-05-10,13,36 VILLA DEL PRADO,4764,16 Bonbites de canela,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,48,Vinagreta Healthy César,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,4969,Fries,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,4971,Signature Fries,modifier,FALSE,6,0
2026-05-10,13,36 VILLA DEL PRADO,4989,Karl's Deluxe Burger Combo,principal,FALSE,5,187500
2026-05-10,13,36 VILLA DEL PRADO,5275,Hummus de garbanzo,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,5445,Caja x 5 deditos,principal,FALSE,1,26900
2026-05-10,13,36 VILLA DEL PRADO,5480,Burrito spicy,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,5638,Desmechao' + Papas + Bebida,principal,FALSE,1,43500
2026-05-10,13,36 VILLA DEL PRADO,5641,Papas a la Francesa,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,5666,Wrap & Ensalada,principal,FALSE,2,83800
2026-05-10,13,36 VILLA DEL PRADO,5675,Ensalada César,principal,FALSE,1,25900
2026-05-10,13,36 VILLA DEL PRADO,5676,Ensalada Tex Mex,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,5677,Ensalada Pollo Crispy,modifier,FALSE,1,2000
2026-05-10,13,36 VILLA DEL PRADO,5679,Wrap Carne Chili,principal,FALSE,2,41800
2026-05-10,13,36 VILLA DEL PRADO,5840,Wrap colombiano de pollo,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,5893,Beast Bacon BBQ Combo,principal,FALSE,1,39900
2026-05-10,13,36 VILLA DEL PRADO,5893,Beast Bacon Bbq Combo,principal,FALSE,1,39900
2026-05-10,13,36 VILLA DEL PRADO,5904,Bacon BBQ Combo,principal,FALSE,1,49700
2026-05-10,13,36 VILLA DEL PRADO,5921,Burrito Pollo Mexicano,principal,FALSE,2,49800
2026-05-10,13,36 VILLA DEL PRADO,6216,Bowl Cerdo Braseado,principal,FALSE,1,33900
2026-05-10,13,36 VILLA DEL PRADO,94,Guacamole,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,95,Pico de Gallo,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,952,Calentado Cubano,principal,FALSE,1,42500
2026-05-10,13,36 VILLA DEL PRADO,952,Calentado Cubano,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,961,Chorizo Santarrosano,modifier,FALSE,1,0
2026-05-10,13,36 VILLA DEL PRADO,965,Huevo frito,modifier,FALSE,1,2900
2026-05-10,13,36 VILLA DEL PRADO,968,Maduritos,modifier,FALSE,3,0
2026-05-10,13,36 VILLA DEL PRADO,975,Papa,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,101,Lechuga,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,1107,Cerdo desmechado,modifier,FALSE,2,0
2026-05-10,13,38 KENNEDY,1119,Arma Tu Casero,principal,FALSE,4,87600
2026-05-10,13,38 KENNEDY,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,13,38 KENNEDY,1439,Arroz achiotado,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,1678,Burrito Pulled Pork,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,2057,Sin vinagreta,modifier,FALSE,2,0
2026-05-10,13,38 KENNEDY,24,Aguacate en cubos,modifier,FALSE,4,0
2026-05-10,13,38 KENNEDY,328,Agua Manantial sin Gas 500 ml,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,331,Coca-Cola Original 400 ml,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,335,Sprite 400 ml,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,3473,Albóndigas de Berenjena & Hummus,principal,FALSE,1,18500
2026-05-10,13,38 KENNEDY,3522,Oreo Cheesecake Jar,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,3524,Oreo Chocolate Jar,modifier,FALSE,2,0
2026-05-10,13,38 KENNEDY,3526,Oreo Tiramisú Jar,modifier,FALSE,1,0
2026-05-10,13,38 KENNEDY,3535,Chocolate Chunks,modifier,FALSE,2,0
2026-05-10,13,38 KENNEDY,3536,Oreo,modifier,FALSE,2,0
2026-05-10,13,38 KENNEDY,3537,Red Velvet,modifier,FALSE,2,0
