order_received_at_local,order_id,provider_order_id,provider_name,country,kitchen,brand,rating,comments,complaint,rating_tag,reason,reason_category,reason_area,# In Full,is infull
15.0,T8HZtCtjc7G532x5Y,5764669965512803037,didi,MEX,Azcapotzalco,Que Chicken,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,4tpNbQifJFxq5vf39,93dad126-a8ed-45cb-bdf1-8eea4e84282c,ubereats,MEX,Metepec,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,7YRHAgkbWEFXTWqX2,2.44003165E9,rappi,MEX,Tec,Tasty Foods,4.0,0,,rrs_rest_completeness_rate_4|Incluir todos los items,ORDER_COMPLETENESS,ORDER_COMPLETENESS,,1.0,0
15.0,SYH8uPoYS6LssbEf3,5764669975629464284,didi,MEX,San Ángel,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,BrEBxfm8pBzj8Xwiq,5764670040532124367,didi,MEX,San Ángel,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,hyYzfj8SPPSg4udGh,5764669952208470736,didi,MEX,Coapa,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,4u84vKzHcjBHjZm4M,5764670144102073052,didi,MEX,Volcanes,Brunch & Munch,4.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,RLyFao9qccvu4Y57a,2.440035769E9,rappi,MEX,Coapa,Mr Beast Burger Turbo,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
15.0,AGP2FJMF4diMTojSE,2.44003589E9,rappi,MEX,Lindavista,Que Chicken,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,jK2XYkaQod8xssPzy,5764670161273553636,didi,MEX,Estadio,Don Gyros & Kebab,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,z52bNwrsph5d7S2Lx,2.44003243E9,rappi,MEX,Tlaquepaque,Chicken Tenders Hub,4.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
15.0,EcQcX8WNPPFr4HhSh,5764670119829635823,didi,MEX,Lincoln,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,yvtHySxf27mTd3byP,1f97d6aa-493c-4738-97e2-638fc24c0c3d,ubereats,MEX,Ciudad Judicial,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,6Kz9D2uehgfuipQpq,2.440037832E9,rappi,MEX,Ciudad Judicial,La Neta Burgers (Orale Burgers),5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
15.0,2tMnSjb3LBQWtgtPG,2.44001843E9,rappi,MEX,Polanco,Mr Beast Burger,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
15.0,w6bG6GrTkNCR5H3na,5764670037327676129,didi,MEX,Estadio,Fonda Local,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,SnjFhWyM5KygsWGpv,5764670133196882701,didi,MEX,Santa Catarina,La Neta Burgers (Orale Burgers),4.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,TiqWHbS2guxyNGYgm,2.440033163E9,rappi,MEX,Jardines del Valle,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,f4bXmotTxCB6j8te6,2.440040551E9,rappi,MEX,Tlaquepaque,La Neta Burgers (Orale Burgers),5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
15.0,AsNw3wcAjkeDR4fR2,69a40721-4627-48dd-b151-55d9f42a1448,ubereats,MEX,Volcanes,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,hawMtRbr65xHy6w74,6a0a1db6-77a9-4bac-ae16-f87d993a54a4,ubereats,MEX,Pedregal,The Salad Project,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,m9C2aRgSYq55RBda4,2.440042404E9,rappi,MEX,La Calma,House of Salads Turbo,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,w2ns4zjSZmNrwGXC9,2.440042739E9,rappi,MEX,Estadio,Que Chicken,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
15.0,K2rwyjXfM8vabufni,944b1441-eef3-431d-bae9-8f416ae2f04f,ubereats,MEX,Lindavista,Fonda Local,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
15.0,CkrMfF9GdfZtd9TKe,757d78a1-4ec8-4a4d-8b98-349b42839009,ubereats,MEX,Tec,Honest Food,5.0,0,,"RATINGS, HIGH_FOOD_QUALITY",,RATINGS,1.0,,0
15.0,N35v4nNqyL4p4BCft,5764669945254314756,didi,MEX,Iztapalapa,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,A6Cb7BposkbmkZ9i7,2.44004376E9,rappi,MEX,Iztapalapa,House of Burgers,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,JRzHbmWkfJwYwP95X,661eef62-c6ec-45b1-afdd-cda9c302b161,ubereats,MEX,Volcanes,Numa Cocina Mediterranea,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
15.0,83rA7JtMWtaMeg735,d9d0673b-aa68-4565-b112-45d97e233f12,ubereats,MEX,Ciudad Judicial,Green House,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
15.0,Rf5Wtx5H5nvS6uaQW,5764670021112496938,didi,MEX,Polanco,Fonda Local,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,HrS5JJ92NQhCnGWmz,3ccff275-2e6e-454c-928c-4504fadbbd4b,ubereats,MEX,Metepec,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,9gGANyaWvdXs7C7om,5764669999046263604,didi,MEX,Iztapalapa,Fonda Local,5.0,0,,Precios razonables|Exactamente como lo pedí|Buena calidad de la comida|Porciones adecuadas|Menú variado|Bien empacado,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_COMPLETENESS|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
15.0,W2ad7FSnXxtJ5XBEo,2.440049199E9,rappi,MEX,Santa Teresita,Que Chicken,3.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
15.0,fjsSS377WpLpqhjJS,0fbe969e-7005-46e7-a1aa-b51d27157e87,ubereats,MEX,Metepec,Numa Cocina Mediterranea,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,bQAvJnEvLE6Nh4Swh,2.440048545E9,rappi,MEX,Estadio,Honest Food,3.0,1,,rrs_rest_completeness_rate_3|Falto un item,ORDER_ACCURACY,MISSING_ITEM,PASE,0.0,1
15.0,krZwyvtZzZtSLupzi,5764669996236079903,didi,MEX,Doctores,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,C7z9dePPPdyAiXfEw,19781532-50fa-449d-9c05-82193fc09bd2,ubereats,MEX,Lindavista,House of Salads,5.0,0,,"RATINGS, RATINGS, RATINGS",,"RATINGS, RATINGS, RATINGS",,1.0,0
15.0,WRDDYr6B4ZmRj6HZW,f4ead313-3186-4952-b42d-d19e77583974,ubereats,MEX,Churubusco,Avocalia,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
15.0,9Dj6Dt4dyefNyYGus,5764669947053671231,didi,MEX,Tlaquepaque,The Wrap Company MX,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,uBzvdqZ74b8xe3x3m,2.440052641E9,rappi,MEX,Lincoln,Fonda Local turbo,2.0,1,,rrs_rest_quality_rate_3|Mala calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
15.0,6hEkjTAM7mRo8Qqe9,5764670158052328255,didi,MEX,Volcanes,Foodhub,5.0,0,,Buena calidad de la comida,HIGH_FOOD_QUALITY,1.0,,,0
15.0,PzxYXeQth7vrbMNX8,5764669982164190028,didi,MEX,Iztapalapa,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,H9PvuivBLq83uwKGM,0e276046-3318-4483-bcab-742768f1f4b5,ubereats,MEX,Volcanes,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
15.0,owcXvNiDBnAKfasRD,61ba525c-ae6a-409c-a871-58d64b166330,ubereats,MEX,Montejo,Numa Cocina Mediterranea,5.0,0,,"RATINGS, HIGH_FOOD_QUALITY",,RATINGS,1.0,,0
15.0,wDfEdmrM5gpJNdPPt,cc32f027-ea07-4fa1-97d3-5cfa5dab5dc5,ubereats,MEX,Ciudad Judicial,Honest Food,5.0,0,,"RATINGS, HIGH_FOOD_QUALITY",,RATINGS,1.0,,0
15.0,zF2ppwSYDKSxEdAvm,5764670156647236416,didi,MEX,San Nicolás,Pozórale,3.0,1,,RATINGS,,RATINGS,0.0,,1
15.0,Z9qkLrueKj6Axf322,5764670131305251637,didi,MEX,Montejo,Fonda Local,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,aJzrbNEwwLWjniJGb,2.440051144E9,rappi,MEX,Coapa,Honest Food,1.0,1,,rrs_rest_quality_rate_1|Pésima calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
16.0,ja7ShwE9rvW9Cdu2G,0dcc7f8e-ae7b-4141-bc4f-21e62bc96d2a,ubereats,MEX,Doctores,Numa Cocina Mediterranea,1.0,1,,RATINGS,,RATINGS,0.0,,1
16.0,44aZALXqJu9nSDCYp,b32f76d0-46fd-4590-906e-83d05a4c5d42,ubereats,MEX,Doctores,Numa Cocina Mediterranea,4.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,6dZjQhmRrjjcjv6xP,2.440056588E9,rappi,MEX,Tabachines,Numa Cocina Mediterranea,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,bLgRcGmJDE2fxZDHb,ef0d1a15-598f-466d-9889-d4566bc7fb41,ubereats,MEX,Esmeralda,Mr Beast Burger,4.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,7ywZts3n84dbEvF8c,2.440056893E9,rappi,MEX,Jardines,Green House,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,9YY23WftR3PcLXywN,2d464ba4-96da-4b02-b101-4911bd7640d2,ubereats,MEX,Azcapotzalco,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,oiHMWKsgLMWBMwRwk,2.440058289E9,rappi,MEX,San Nicolás,Fonda Local,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,5h8Ra3bYnLZmrqTRf,08061db8-9049-4e00-ac29-7672d6054590,ubereats,MEX,Doctores,Don Gyros & Kebab,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,Y2ji6supb92W8zQ9j,2.440055598E9,rappi,MEX,Santa Fe,Chicken Tenders Hub,4.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,tNggEFRm56viNZbAA,5764670121293448030,didi,MEX,Doctores,Avocalia,3.0,1,,RATINGS,,RATINGS,0.0,,1
16.0,TYcMXzjgJ7QhnXvPu,2.440057431E9,rappi,MEX,Lincoln,La Neta Burgers (Orale Burgers),5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
16.0,icaq2vEi6e3yL6tEt,2.440060357E9,rappi,MEX,Saltillo Centro,Que Chicken,3.0,1,,rrs_rest_completeness_rate_3|Falto un item,ORDER_ACCURACY,MISSING_ITEM,PASE,0.0,1
16.0,uxEZ6X6e8uXSFJWdD,e1653cbb-e726-4e14-8550-4dbcbdd8bb26,ubereats,MEX,Ciudad Judicial,Numa Cocina Mediterranea,5.0,0,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,1.0,0
16.0,MSWYpHnWqJCu8rt9t,9e311f45-a933-48b1-9642-69a26614ce00,ubereats,MEX,San Nicolás,Honest Food,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
16.0,iSowFzzX2JQmp2hF9,39b54835-832e-4134-81ce-ca27b873ed4f,ubereats,MEX,San Ángel,Que Chicken,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,augxRm9zNZvvZMJMx,0846c18b-2840-4f8d-90ab-6b2809dc5087,ubereats,MEX,Santa Fe,Que Chicken,5.0,0,,restaurant_great_selection,VARIETY_MENU_OPTIONS,1.0,,,0
16.0,Cnw8vnMeT4arfaZmB,2.440056598E9,rappi,MEX,Estadio,Tender Lovers,5.0,0,,rrs_rest_completeness_rate_5|Tal como lo pedí,ORDER_COMPLETENESS,ORDER_COMPLETENESS,,1.0,0
16.0,E6uANGLeJuZPotkn9,2794d25b-9679-4d06-bb66-09f2608623fb,ubereats,MEX,Volcanes,Numa Cocina Mediterranea,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,b8fQRNetT3LtcNPyx,2.440063623E9,rappi,MEX,Tec,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,nzEqbozQBjWriPLh3,558f3628-3dfb-4106-9c5a-77832030b96a,ubereats,MEX,La Calma,Avocalia,4.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,CTSFmvGwRLDwHWmxc,2.440068461E9,rappi,MEX,Polanco,Tender Lovers,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,GFxjw9CtBZmbodndm,2.440068675E9,rappi,MEX,Tabachines,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,bsXPTtQfaziLL6z8o,2.440068068E9,rappi,MEX,Tabachines,Honest Food,2.0,1,,rrs_rest_quality_rate_2|Mala calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
16.0,37Px4RsW3cdeBCQGf,2.440064668E9,rappi,MEX,Santa Fe,Honest Food,4.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,BSQ3TdLygydnPBDKg,2.440070476E9,rappi,MEX,La Calma,Don Gyros & Kebab,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,hLBTwKhMfaJY4M3DT,5764670051886105525,didi,MEX,Doctores,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,ayE9GtmbyiXSQxdW5,2.440072917E9,rappi,MEX,La Calma,Foodhub,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,MvMLgqJuaa577him2,4c6bee90-e869-4ed8-8110-21cd3a0a3224,ubereats,MEX,Azcapotzalco,Green House,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
16.0,e9vXkiKsMwPxgxsiQ,5764670005924922267,didi,MEX,Del Valle,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,GqL4gZJcLstDfm47t,28c510de-3cf6-4ea3-965d-14277bfbd89e,ubereats,MEX,Coapa,Honest Food,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
16.0,JRPQZr64m9ETiRucJ,2.440074606E9,rappi,MEX,Del Valle,Chicken Tenders Hub,1.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
16.0,MjDPkMubfZiCW4rXn,2.440073483E9,rappi,MEX,Estadio,LA PANQUEQUERIA,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,ZLu2N42MSYzgXY2tH,2.440075809E9,rappi,MEX,Jardines del Valle,Mr Beast Burger,4.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,kA2SPQNuLRNLKcWh7,2.440076076E9,rappi,MEX,Canek,Foodhub,4.0,0,,rrs_rest_quality_rate_4|La calidad de los ingredientes,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,pZNnT7JYJcasq65es,2.440072929E9,rappi,MEX,Polanco,Que Chicken,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,CsAgAei4c3FRZcxkx,dc489fd8-b157-4e0d-a6fa-3a56af0742bb,ubereats,MEX,La Calma,Avocalia,1.0,1,,NOT_WORTH_PRICE,,SMALL_PORTIONS,PRICING,0.0,1
16.0,MBYjeZ23s2tqKxXLF,2.440077143E9,rappi,MEX,Estadio,The Egg Spot,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,WS88q4RGZ3HqtJcZp,ac021184-6bd1-4d83-9ada-a9cf73dd3329,ubereats,MEX,Churubusco,Green House,5.0,0,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,1.0,0
16.0,PBi8eMCtRvripFDbH,f8890f16-6487-4752-b9bf-7d8a49964b0d,ubereats,MEX,Doctores,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,z2mRq5w92w3tayAaZ,2.440077711E9,rappi,MEX,La Calma,Fonda Local,1.0,1,,RATINGS,,RATINGS,0.0,,1
16.0,rMCzGg34QmMPcHih7,2.440078813E9,rappi,MEX,San Ángel,Foodhub,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,HdHGh8xoHvYYKsPgf,42959617-9930-4bbc-8f84-7560f533d4dc,ubereats,MEX,Churubusco,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,PEYKZ7C4G3oyZ7vtj,5764670132626457532,didi,MEX,Volcanes,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,5vgd36rbZzWHw9aFW,6ea6d889-6fc1-4e7d-aa04-2a965ef88b7b,ubereats,MEX,Jardines del Valle,Foodhub,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,jpA2oZ2ggxkuYJDc6,5764670007376151515,didi,MEX,Estadio,The Wrap Company MX,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,rb6KQGhhYC2c69tF8,1ac743e3-72b2-4ab4-a12e-f89c08f19c04,ubereats,MEX,Azcapotzalco,La Neta Burgers (Orale Burgers),5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,jALra3i7one5GQW9Q,2.440079141E9,rappi,MEX,Carretera Nacional,La Neta Burgers (Orale Burgers),5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,oXpase7hBeETriY7z,5764670022941213682,didi,MEX,Doctores,Fonda Local,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,KvvnBqTGRZ7ke48L4,5764670140427862994,didi,MEX,Santa Fe,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,ymePDYTahg9Hh5f3p,7457d143-a87e-4424-bf95-cb07cdc7a130,ubereats,MEX,Coapa,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,9SBjNxihqmHhCmMLB,2.440079473E9,rappi,MEX,Tlaquepaque,Foodhub,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,qe2zjF2mexRZgGjwc,2.440080992E9,rappi,MEX,Volcanes,La Neta Burgers (Orale Burgers),1.0,1,,rrs_rest_quality_rate_1|Pésima calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
16.0,myZzx2bSdbpBio8DQ,2.440081824E9,rappi,MEX,Satélite,Mr Beast Burger,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,qALRCWGkw7tpfoSPS,2.440081733E9,rappi,MEX,Santa Teresita,Mr Beast Burger,3.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
16.0,ehsMg47jobB2zNma8,2.440081762E9,rappi,MEX,Canek,Mr Beast Burger,2.0,1,,rrs_rest_quality_rate_2|Mala calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
16.0,9vk3ynLwpgfgGNQLz,6b098bdf-38fb-40d3-9db0-6e79b051a776,ubereats,MEX,Santa Teresita,Fonda Local,1.0,1,,NOT_WORTH_PRICE,,SMALL_PORTIONS,PRICING,0.0,1
16.0,siyeingKLiJ9KmGi8,2.440081809E9,rappi,MEX,Del Valle,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,JXdqDRSfJ6eifzfX8,2.440081913E9,rappi,MEX,Tabachines,Mega Greens (Super Ensaladas),4.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,GhiP4y5t23Xdfh97J,2.44008217E9,rappi,MEX,Del Valle,Mr Beast Burger Turbo,4.0,0,,rrs_rest_quality_rate_4|La calidad de los ingredientes,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,4adaTqwnZZBnMRS4j,2.4400822E9,rappi,MEX,Tlaquepaque,La Neta Burgers (Orale Burgers),5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,c5dmXSyWLJwWYoPgN,2.44008128E9,rappi,MEX,Coapa,Mr Beast Burger,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
16.0,tjgsE9BGNoQPoimku,2.440082581E9,rappi,MEX,Santa Teresita,Mr Beast Burger,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
16.0,4RcN9oYshtp5JnMsC,2.440082548E9,rappi,MEX,Del Valle,Mr Beast Burger,3.0,1,,RATINGS,,RATINGS,0.0,,1
16.0,Scukx8oQCNcpxm7B6,2.440082323E9,rappi,MEX,Saltillo Centro,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,ahGMbxmLA8nrfhitw,2.440081699E9,rappi,MEX,Volcanes,Mr Beast Burger,5.0,0,,rrs_rest_completeness_rate_5|Tal como lo pedí,ORDER_COMPLETENESS,ORDER_COMPLETENESS,,1.0,0
16.0,3qg2Cc62xfTZwFMvf,2.440083304E9,rappi,MEX,Del Valle,Mr Beast Burger,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,Wr9x6J8RqpiBk2Dsw,2.440083201E9,rappi,MEX,Lincoln,Mr Beast Burger,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
16.0,pt3gbfbhb6nSLtxvK,5764670042289538047,didi,MEX,Ciudad Judicial,Avocalia,5.0,0,,Exactamente como lo pedí|Porciones adecuadas|Precios razonables|Menú variado|Bien empacado|Buena calidad de la comida,GOOD_PACKAGING|HIGH_FOOD_QUALITY|NOT_WORTH_PRICE|ORDER_COMPLETENESS|ORDER_PRECISION|VARIETY_MENU_OPTIONS,PRICING,,1.0,0
16.0,KLYA5CBtWTtKzCdbG,2.440083784E9,rappi,MEX,Doctores,Mr Beast Burger,1.0,1,,rrs_rest_quality_rate_1|Pésima calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
16.0,RmGwHrMeMfWo5bzTt,2.440075274E9,rappi,MEX,Volcanes,Chicken Shack,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,N6DC6xkoBzci2RReq,2.440084305E9,rappi,MEX,Santa Teresita,Mr Beast Burger,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
16.0,h25enSL59KeFG5cCA,5764670101919958001,didi,MEX,Churubusco,Fonda Local,1.0,1,,Porciones pequeñas|Mala calidad de la comida,BAD_QUALITY|NOT_WORTH_PRICE,NOT_TASTY|SMALL_PORTIONS,PRICING|QUALITY,0.0,1
16.0,ED2tfcpDxegkJxkDG,2.440084541E9,rappi,MEX,Doctores,Mr Beast Burger,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,EdShwsy2QtSp9uNh6,2.440084734E9,rappi,MEX,Saltillo Centro,Mr Beast Burger Turbo,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,cg3CNKPiE7ucTAEjT,2.440082218E9,rappi,MEX,Volcanes,Mr Beast Burger,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
16.0,ar5vDtfBPGkpeRKWC,2.440083679E9,rappi,MEX,Volcanes,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,FSp8AMX8EBSGGjdsg,2.440082006E9,rappi,MEX,Santa Catarina,Mr Beast Burger,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,jqoS7n64bKJ7sQsZ7,2.440084396E9,rappi,MEX,Azcapotzalco,Mr Beast Burger,3.0,1,,RATINGS,,RATINGS,0.0,,1
16.0,hGaic9oYN5NZMurGR,612f65c4-4e13-4d0a-94d2-2f72b6bd4789,ubereats,MEX,Doctores,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,vzgb3GwD9KLvZw6LD,2.440083974E9,rappi,MEX,Santa Catarina,Mr Beast Burger,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,4nmoEFASEipZhbrEY,2.440085839E9,rappi,MEX,Canek,Mr Beast Burger,3.0,1,,rrs_rest_quality_rate_3|Mala calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
16.0,to5dPP5YzFZCjFeBZ,2.440084853E9,rappi,MEX,Metepec,Mr Beast Burger,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,te4mQpGzCqKFBMXpt,2.440086369E9,rappi,MEX,Jardines,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
16.0,AbExZRpyXyDWJXN5D,5ea78c33-3bc1-4719-89e4-8722f54a9fb0,ubereats,MEX,Metepec,Que Chicken,5.0,0,,restaurant_reliable_service,OTHER,OTHER,1.0,,0
16.0,wTpbgmxLEywFdKAC6,4e1cdb80-fe37-4a94-8bcd-f9de355145a0,ubereats,MEX,Montejo,House of Salads,5.0,0,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,1.0,0
16.0,tzHZexGniEtj9m2x2,2.440085714E9,rappi,MEX,Esmeralda,Mr Beast Burger,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,q4vdEmzREviFsNcYq,2.440085281E9,rappi,MEX,Jardines del Valle,Mr Beast Burger,2.0,1,,rrs_rest_quality_rate_2|Mala calidad,BAD_QUALITY,OTHER,QUALITY,0.0,1
16.0,A4YttDud65KneHRX2,2.440085695E9,rappi,MEX,Coapa,Mr Beast Burger,4.0,0,,rrs_rest_packaging_rate_4|Mejorar la presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
16.0,BNMHHTEc4ueucoMXE,2.440085635E9,rappi,MEX,Santa Fe,Mr Beast Burger,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
16.0,6Q6aJ2AaQdtRBCHe3,2.440088029E9,rappi,MEX,Del Valle,Mr Beast Burger,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
16.0,gTQ3vB3JNcsH3bNWt,2.44008709E9,rappi,MEX,Azcapotzalco,Mr Beast Burger,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
